"i","j","recID","eqid","region","SOF","magBin","mag","rake","ZTOR","Rrup","RJB","RX","RY","FLen","VS30","rockPGA","lnY","intra.Resid","Median","eventTerm","srcSiteA","z1","dip","Z1_1D","Z1_Ref","iregion.i.","epsilon_within","Station.Name","Station.Sequence.Number","Station.ID..No.","Hypocenter.Latitude..deg.","Hypocenter.Longitude..deg.","Hypocenter.Depth..km.","Fault.Rupture.Width..km.","Station.Latitude","Station.Longitude","PGA..g.","T0.200S","STATID","VS30_gmean","Z1_mean","Lat_stat","Lon_stat","X_stat","Y_stat","Basin_ID","D_basin","X_eq","Y_eq"
189,23,14237,1085,1,0,4,3.94,5,19.54,64.17,61.11,3.47,61.45,1.3,559,0.0014,-11.3306,1.6242,-10.9859,0.1661,-999,-999,85,0,0.1817,1,2.172,"Green Oak Ranch",100109,"GOR",32.7219,-116.8133,20.237,1.5,33.1537,-117.2292,0.0097345,0.0071749,"S654",559,-999,33.154,-117.229,1038.53234023958,3683.22248413063,9,76.1846049138671,1080.21323380794,3637.43090010116
189,28,14246,1085,1,0,4,3.94,5,19.54,129.99,128.4,112.26,62.71,1.3,338.3,0.0003,-11.8696,0.2398,-11.1922,0.1661,-999,1.58,85,0,0.4251,1,0.3206,"Mirage",3066,"mge",32.7219,-116.8133,20.237,1.5,33.818,-116.369,0.00079111,0.00067433,"S661",338.299090883439,1.58,33.818,-116.369,1114.18569295765,3761.81011460751,7,1.04135065428198,1080.21323380794,3637.43090010116
189,29,14247,1085,1,0,4,3.94,5,19.54,122.77,121.13,70.31,99.03,1.3,244,0.0004,-11.1765,0.1925,-11.1212,0.1661,-999,-999,85,0,0.4817,1,0.2574,"Mt. San Jacinto Campus",3070,"msj",32.7219,-116.8133,20.237,1.5,33.808,-116.968,0.001004,0.0024546,"S662",244,-999,33.808,-116.968,1058.68750933905,3757.26755960868,9,30.9248854311953,1080.21323380794,3637.43090010116
189,30,14249,1085,1,0,4,3.94,5,19.54,171.32,170.19,15.36,169.77,1.3,414.8,0.0002,-11.8696,0.0098,-12.0824,0.1661,-999,0.42,85,0,0.3487,1,0.0131,"Olinda",100460,"OLI",32.7219,-116.8133,20.237,1.5,33.9454,-117.9237,0.00030368,0.0015018,"S747",414.798928534065,0.42,33.945,-117.924,969.292050824434,3767.68389830634,9,0.887733769270359,1080.21323380794,3637.43090010116
189,31,14250,1085,1,0,4,3.94,5,19.54,25.65,16.62,-16.54,-1.98,1.3,489,0.0057,-9.1905,1.9021,-9.634,0.1661,-999,-999,85,0,0.2606,1,2.5436,"Otay Lakes Park",3076,"olp",32.7219,-116.8133,20.237,1.5,32.608,-116.93,0.057143,0.024787,"S905",489,-999,32.608,-116.93,1069.97780546428,3624.13862461228,9,91.0433507865955,1080.21323380794,3637.43090010116
189,32,14252,1085,1,0,4,3.94,5,19.54,173.96,172.82,47.96,166.33,1.3,388.7,0.0002,-11.8696,-0.7679,-12.1297,0.1661,-999,0.32,85,0,0.3773,1,-1.0269,"Padua",100426,"PDU",32.7219,-116.8133,20.237,1.5,34.1207,-117.6381,0.00013838,0.00050382,"S958",388.699629620277,0.32,34.121,-117.638,994.735242042325,3788.58077337056,5,3.71436792948151,1080.21323380794,3637.43090010116
189,33,14253,1085,1,0,4,3.94,5,19.54,132.86,131.36,58.1,118.19,1.3,418,0.0003,-12.0238,0.0157,-11.7496,0.1661,-999,-999,85,0,0.345,1,0.021,"Lake Perris, Lake Perris Drive",3077,"per",32.7219,-116.8133,20.237,1.5,33.862,-117.205,0.00055631,0.00072652,"S906",417.999729726584,-999,33.862,-117.205,1036.36822307024,3761.99969347023,9,19.5457552652681,1080.21323380794,3637.43090010116
189,35,14255,1085,1,0,4,3.94,5,19.54,72.68,69.92,43.7,55.08,1.3,465,0.0011,-12.0238,0.7319,-10.9838,0.1661,-999,-999,85,0,0.2894,1,0.9788,"Palomar",3079,"plm",32.7219,-116.8133,20.237,1.5,33.354,-116.863,0.0034813,0.0025131,"S665",465,-999,33.354,-116.863,1071.42711591673,3707.39740066144,9,56.2708001907698,1080.21323380794,3637.43090010116
189,39,14259,1085,1,0,4,3.94,5,19.54,151.5,150.19,56.3,139.58,1.3,355.9,0.0002,-12.7169,0.2138,-11.8541,0.1661,-999,0.32,85,0,0.4097,1,0.2859,"Riverside",100129,"RVR",32.7219,-116.8133,20.237,1.5,33.9935,-117.3755,0.00054449,0.0003446,"S667",355.898441496167,0.32,33.994,-117.376,1019.71540295994,3775.77930111251,9,4.82458039395905,1080.21323380794,3637.43090010116
189,40,14260,1085,1,0,4,3.94,5,19.54,123.89,122.22,117.2,-35.12,1.3,309,0.0004,-11.6183,-1.269,-11.2635,0.1661,-999,0.66,85,0,0.4474,1,-1.697,"Rock Hill",3082,"rxh",32.7219,-116.8133,20.237,1.5,33.183,-115.623,0.00019623,0.00050716,"S908",309,0.66,33.183,-115.623,1188.46844432868,3695.91382543554,8,19.2867941792968,1080.21323380794,3637.43090010116
189,41,14261,1085,1,0,4,3.94,5,19.54,101.05,99.02,99.03,-2.91,1.3,253,0.0006,-10.5197,-0.2195,-10.5525,0.1661,-999,1.46,85,0,0.4781,1,-0.2936,"Salton City #2",100341,"SAL",32.7219,-116.8133,20.237,1.5,33.2801,-115.9859,0.00097299,0.0014995,"S1210",253,1.46,33.28,-115.986,1153.79394871721,3704.35414082659,8,0.729425726595153,1080.21323380794,3637.43090010116
189,42,14263,1085,1,0,4,3.94,5,19.54,122.58,121.01,3.67,121.3,1.3,421,0.0004,-10.8711,-0.6883,-11.6371,0.1661,-999,-999,85,0,0.3416,1,-0.9204,"Saddleback",3085,"sdd",32.7219,-116.8133,20.237,1.5,33.553,-117.662,0.00032686,0.00064789,"S751",420.998367272539,-999,33.553,-117.662,995.800542438564,3725.3828521525,9,16.1922698578471,1080.21323380794,3637.43090010116
189,43,14264,1085,1,0,4,3.94,5,19.54,36.29,30.58,-17.86,25.29,1.3,439,0.0034,-10.8711,0.2892,-9.9856,0.1661,-999,-999,85,0,0.3206,1,0.3868,"San Diego Mission Control",100296,"SDG",32.7219,-116.8133,20.237,1.5,32.784,-117.1381,0.0070975,0.0053354,"S1129",439,-999,32.784,-117.138,1049.33277655581,3642.59019595683,9,105.612802533223,1080.21323380794,3637.43090010116
189,46,14268,1085,1,0,4,3.94,5,19.54,153.61,152.35,15.76,151.84,1.3,440.7,0.0002,-12.0238,-0.4861,-12.018,0.1661,-999,-999,85,0,0.3185,1,-0.65,"Serrano",3090,"srn",32.7219,-116.8133,20.237,1.5,33.829,-117.789,0.00023066,0.0005998,"S914",440.699411745076,-999,33.829,-117.789,982.441124211151,3755.43004833362,9,2.83986398846316,1080.21323380794,3637.43090010116
189,47,14269,1085,1,0,4,3.94,5,19.54,138.23,136.84,4.71,137.08,1.3,302.1,0.0003,-10.9823,-0.0385,-11.5002,0.1661,-999,-999,85,0,0.452,1,-0.0514,"Santiago",3091,"stg",32.7219,-116.8133,20.237,1.5,33.664,-117.769,0.0005442,0.0012208,"S915",302.099799996756,-999,33.664,-117.769,985.226655481302,3737.20086769199,9,0.357120017209347,1080.21323380794,3637.43090010116
189,48,14270,1085,1,0,4,3.94,5,19.54,99.73,97.68,87.31,-44.39,1.3,503,0.0006,-11.6183,-0.2199,-11.2786,0.1661,-999,1.28,85,0,0.244,1,-0.2941,"Sam W. Stewart",100400,"SWS",32.7219,-116.8133,20.237,1.5,32.9451,-115.7999,0.00071786,0.0021619,"S670",503,1.28,32.945,-115.8,1173.73876660991,3668.28532503884,8,14.4944180197207,1080.21323380794,3637.43090010116
189,49,14273,1085,1,0,4,3.94,5,19.54,119.7,117.98,112.88,34.68,1.3,217.8,0.0004,-10.5197,-0.4663,-10.4674,0.1661,-999,2.88,85,0,0.4902,1,-0.6236,"Thermal Airport",100084,"THX",32.7219,-116.8133,20.237,1.5,33.635,-116.164,0.00058409,0.00056192,"S671",217.801666520015,2.88,33.635,-116.164,1134.56160603264,3742.71471486844,8,7.10762835480482,1080.21323380794,3637.43090010116
189,50,14276,1085,1,0,4,3.94,5,19.54,102.94,100.97,78.4,-64.21,1.3,242,0.0006,-11.2506,-0.3519,-10.7196,0.1661,-999,0.78,85,0,0.4824,1,-0.4706,"Westside Elementary School",100135,"WES",32.7219,-116.8133,20.237,1.5,32.759,-115.7316,0.00085351,0.0031068,"S976",242,0.78,32.759,-115.732,1181.54712574088,3648.03751872895,8,10.3709838545712,1080.21323380794,3637.43090010116
190,5,14283,1086,1,0,4,4.19,12,7.94,72.64,72.19,1.3,72.73,1.6,341,0.0007,-11.1765,-0.5995,-10.0637,-0.1794,-999,-999,65,0,0.4229,1,-0.8017,"Beaumont, I-10 at 79",3039,"bbs",33.4453,-116.439,8.875,1,33.921,-116.981,0.00070933,0.0016886,"S640",341,-999,33.921,-116.981,1056.74404639851,3769.75201224916,9,19.5231577374379,1110.33022449452,3719.96518771898
190,7,14285,1086,1,0,4,4.19,12,7.94,74.41,73.88,72.67,15.68,1.6,796,0.0007,-12.0238,-0.2476,-10.9026,-0.1794,-999,0.02,65,0,0.0372,1,-0.3311,"Belle Mountain Joshua Tree",100091,"BEL",33.4453,-116.439,8.875,1,34.0006,-115.9982,0.0006454,0.0012574,"S642",796,0.02,34.001,-115.998,1147.21820191963,3784.44836783776,9,33.363213660934,1110.33022449452,3719.96518771898
190,8,14286,1086,1,0,4,4.19,12,7.94,142.61,142.39,-18.46,141.62,1.6,500,0.0002,-13.1224,-0.1621,-11.4009,-0.1794,-999,-999,65,0,0.2475,1,-0.2168,"Mt. Baldy Ranger Station",100092,"BFS",33.4453,-116.439,8.875,1,34.2388,-117.6585,0.00023358,0.00013444,"S925",500,-999,34.239,-117.658,992.199460371147,3801.58877218575,9,9.41910448931369,1110.33022449452,3719.96518771898
190,11,14289,1086,1,0,4,4.19,12,7.94,20.61,19.02,-11.8,-15.68,1.6,619,0.005,-10.5197,0.4554,-9.0944,-0.1794,-999,0.04,65,0,0.1264,1,0.6089,"Borrego Springs",3046,"bor",33.4453,-116.439,8.875,1,33.268,-116.417,0.0098195,0.0058226,"S644",619,0.04,33.268,-116.417,1113.63091324178,3700.38721295272,9,33.921702797538,1110.33022449452,3719.96518771898
190,12,14290,1086,1,0,4,4.19,12,7.94,122.97,122.65,49.24,-113.13,1.6,210.3,0.0003,-11.7361,-0.5459,-10.2191,-0.1794,-999,0.8,65,0,0.4922,1,-0.73,"Brunts Corner",100214,"BTC",33.4453,-116.439,8.875,1,33.0121,-115.2199,0.00033246,0.00084462,"S928",210.296153424038,0.8,33.012,-115.22,1227.5890966752,3679.63116772643,8,11.5761222194962,1110.33022449452,3719.96518771898
190,14,14296,1086,1,0,4,4.19,12,7.94,129.74,129.5,-38.64,124.05,1.6,292,0.0002,-11.3306,0.1459,-10.8503,-0.1794,-999,0.32,65,0,0.4583,1,0.1951,"Chino",3049,"chn",33.4453,-116.439,8.875,1,33.999,-117.68,0.00050155,0.00092653,"S892",292,0.32,33.999,-117.68,991.562506371484,3774.82822082422,5,3.55816091343604,1110.33022449452,3719.96518771898
190,21,14303,1086,1,0,4,4.19,12,7.94,22.99,21.57,-2.95,21.99,1.6,361,0.0043,-9.1808,0.436,-9.2372,-0.1794,-999,0.02,65,0,0.405,1,0.583,"Anza, Mitchell Rd.",3054,"dnr",33.4453,-116.439,8.875,1,33.567,-116.631,0.011527,0.020272,"S650",361,0.02,33.567,-116.631,1091.60678598575,3732.37333091595,9,25.2848917623737,1110.33022449452,3719.96518771898
190,23,14305,1086,1,0,4,4.19,12,7.94,116.36,116.03,17.99,-115.32,1.6,196,0.0003,-10.68,0.3504,-9.8303,-0.1794,-999,1.44,65,0,0.4954,1,0.4685,"Meloland, E Holton Rd.",3056,"dre",33.4453,-116.439,8.875,1,32.805,-115.447,0.00094441,0.0013882,"S893",196,1.44,32.805,-115.447,1207.96827037172,3655.0407550704,8,27.8451146879668,1110.33022449452,3719.96518771898
190,25,14307,1086,1,0,4,4.19,12,7.94,67.89,67.32,16.48,-66.08,1.6,238,0.0008,-10.1519,0.6417,-9.3779,-0.1794,-999,1.16,65,0,0.4839,1,0.8581,"Elmore'S Ranch",100167,"ERR",33.4453,-116.439,8.875,1,33.1168,-115.8227,0.0032746,0.0063544,"S653",238,1.16,33.117,-115.823,1170.26886745034,3687.26636023607,8,7.49579063192275,1110.33022449452,3719.96518771898
190,29,14314,1086,1,0,4,4.19,12,7.94,103.49,103.11,60.16,84.52,1.6,388,0.0004,-11.2506,0.2499,-10.6881,-0.1794,-999,-999,65,0,0.3781,1,0.3342,"Johnson Valley",100112,"JVA",33.4453,-116.439,8.875,1,34.3662,-116.6127,0.00077341,0.0009323,"S657",388,-999,34.366,-116.613,1087.72775238497,3821.275614443,9,41.0100138678883,1110.33022449452,3719.96518771898
190,31,14318,1086,1,0,4,4.19,12,7.94,133.06,132.78,10.54,132.85,1.6,365,0.0002,-11.7361,-0.5614,-10.9983,-0.1794,-999,-999,65,0,0.4012,1,-0.7507,"Lugo",100118,"LUG",33.4453,-116.439,8.875,1,34.3656,-117.3668,0.00021288,0.0004568,"S1122",365,-999,34.366,-117.367,1018.25835210308,3817.14692220481,9,17.1761975235289,1110.33022449452,3719.96518771898
190,33,14321,1086,1,0,4,4.19,12,7.94,42.46,41.52,33.9,25.13,1.6,338.3,0.0017,-10.319,0.0944,-8.9987,-0.1794,-999,1.58,65,0,0.4251,1,0.1262,"Mirage",3066,"mge",33.4453,-116.439,8.875,1,33.818,-116.369,0.0034687,0.0062345,"S661",338.299090883439,1.58,33.818,-116.369,1114.18569295765,3761.81011460751,7,1.04135065428198,1110.33022449452,3719.96518771898
190,35,14324,1086,1,0,4,4.19,12,7.94,63.2,62.7,-6.63,62.91,1.6,244,0.0009,-9.7902,0.3253,-9.5527,-0.1794,-999,-999,65,0,0.4817,1,0.4351,"Mt. San Jacinto Campus",3070,"msj",33.4453,-116.439,8.875,1,33.808,-116.968,0.0026665,0.0038874,"S662",244,-999,33.808,-116.968,1058.68750933905,3757.26755960868,9,30.9248854311953,1110.33022449452,3719.96518771898
190,38,14328,1086,1,0,4,4.19,12,7.94,147.66,147.44,-58.81,135.62,1.6,414.8,0.0002,-11.7361,0.1081,-11.2306,-0.1794,-999,0.42,65,0,0.3487,1,0.1445,"Olinda",100460,"OLI",33.4453,-116.439,8.875,1,33.9454,-117.9237,0.00030811,0.00073169,"S747",414.798928534065,0.42,33.945,-117.924,969.292050824434,3767.68389830634,9,0.887733769270359,1110.33022449452,3719.96518771898
190,40,14331,1086,1,0,4,4.19,12,7.94,133.39,133.15,-26.37,130.96,1.6,388.7,0.0002,-12.2061,-0.531,-11.1018,-0.1794,-999,0.32,65,0,0.3773,1,-0.71,"Padua",100426,"PDU",33.4453,-116.439,8.875,1,34.1207,-117.6381,0.00020595,0.00041526,"S958",388.699629620277,0.32,34.121,-117.638,994.735242042325,3788.58077337056,5,3.71436792948151,1110.33022449452,3719.96518771898
190,41,14332,1086,1,0,4,4.19,12,7.94,84.31,83.94,-18.09,82.49,1.6,418,0.0005,-11.8696,0.0913,-10.4662,-0.1794,-999,-999,65,0,0.345,1,0.1221,"Lake Perris, Lake Perris Drive",3077,"per",33.4453,-116.439,8.875,1,33.862,-117.205,0.00096628,0.0013197,"S906",417.999729726584,-999,33.862,-117.205,1036.36822307024,3761.99969347023,9,19.5457552652681,1110.33022449452,3719.96518771898
190,48,14339,1086,1,0,4,4.19,12,7.94,43.02,42.28,-12.48,40.99,1.6,704.1,0.0017,-10.9823,0.5417,-10.0365,-0.1794,-999,-999,65,0,0.0714,1,0.7244,"Red Mountain, Riverside Co., Ca, Usa",100127,"RDM",33.4453,-116.439,8.875,1,33.63,-116.8478,0.0036983,0.0041894,"S666",704.1,-999,33.63,-116.848,1071.00167856381,3738.14932355052,9,33.2393914013204,1110.33022449452,3719.96518771898
190,52,14343,1086,1,0,4,4.19,12,7.94,81.15,80.66,35.03,-73.54,1.6,309,0.0006,-11.1075,-0.442,-10.0299,-0.1794,-999,0.66,65,0,0.4474,1,-0.5911,"Rock Hill",3082,"rxh",33.4453,-116.439,8.875,1,33.183,-115.623,0.0006919,0.0011084,"S908",309,0.66,33.183,-115.623,1188.46844432868,3695.91382543554,8,19.2867941792968,1110.33022449452,3719.96518771898
190,53,14344,1086,1,0,4,4.19,12,7.94,46.16,45.3,18.05,-42.47,1.6,253,0.0015,-10.2046,0.8976,-8.8392,-0.1794,-999,1.46,65,0,0.4781,1,1.2003,"Salton City #2",100341,"SAL",33.4453,-116.439,8.875,1,33.2801,-115.9859,0.0077217,0.015725,"S1210",253,1.46,33.28,-115.986,1153.79394871721,3704.35414082659,8,0.729425726595153,1110.33022449452,3719.96518771898
190,55,14346,1086,1,0,4,4.19,12,7.94,113.92,113.6,8.77,113.78,1.6,393,0.0003,-12.0238,-0.2305,-10.8396,-0.1794,-999,-999,65,0,0.3728,1,-0.3083,"Strawberry Peak",3084,"sbpx",33.4453,-116.439,8.875,1,34.232,-117.235,0.00039258,0.0008544,"S910",393,-999,34.232,-117.235,1031.26454288433,3802.94593950725,9,7.69600517103545,1110.33022449452,3719.96518771898
190,56,14347,1086,1,0,4,4.19,12,7.94,113.55,113.27,-72.36,87.58,1.6,421,0.0003,-11.7361,-1.2203,-10.9003,-0.1794,-999,-999,65,0,0.3416,1,-1.6319,"Saddleback",3085,"sdd",33.4453,-116.439,8.875,1,33.553,-117.662,0.00014508,0.00032829,"S751",420.998367272539,-999,33.553,-117.662,995.800542438564,3725.3828521525,9,16.1922698578471,1110.33022449452,3719.96518771898
190,60,14351,1086,1,0,4,4.19,12,7.94,87.01,86.59,10.28,-86.71,1.6,331.9,0.0005,-10.8198,-0.1812,-10.0117,-0.1794,-999,1.34,65,0,0.4304,1,-0.2423,"Superstition Hills Fault, port (SHF7)",100558,"SHF7",33.4453,-116.439,8.875,1,32.944,-115.718,0.00074484,0.0014514,"S1363",331.9,1.34,32.944,-115.718,1181.43645256706,3668.70548478665,8,22.0191685386732,1110.33022449452,3719.96518771898
190,62,14354,1086,1,0,4,4.19,12,7.94,131.54,131.3,-59.11,117.67,1.6,440.7,0.0002,-12.0238,-0.6605,-11.1602,-0.1794,-999,-999,65,0,0.3185,1,-0.8832,"Serrano",3090,"srn",33.4453,-116.439,8.875,1,33.829,-117.789,0.00018106,0.00029766,"S914",440.699411745076,-999,33.829,-117.789,982.441124211151,3755.43004833362,9,2.83986398846316,1110.33022449452,3719.96518771898
190,67,14359,1086,1,0,4,4.19,12,7.94,25.95,24.38,24.68,-3.01,1.6,1100,0.0036,-9.8082,0.97,-9.492,-0.1794,-999,0.005,65,0,0.0046,1,1.2972,"Toro Canyon",3093,"tor",33.4453,-116.439,8.875,1,33.575,-116.226,0.0098493,0.01015,"S916",1100,0.005,33.575,-116.226,1129.23447313961,3735.66325983242,9,0.709057070712333,1110.33022449452,3719.96518771898
190,68,14361,1086,1,0,4,4.19,12,7.94,192.65,192.48,-29.19,190.61,1.6,405,0.0001,-12.7169,0.4426,-11.6637,-0.1794,-999,-999,65,0,0.3597,1,0.5919,"Vincent Substation",100283,"VCS",33.4453,-116.439,8.875,1,34.4836,-118.1178,0.00022298,0.0004901,"S975",405,-999,34.484,-118.118,948.465105379015,3826.656124892,9,30.9150932511,1110.33022449452,3719.96518771898
190,69,14362,1086,1,0,4,4.19,12,7.94,100.49,100.17,-4.84,-100.72,1.6,242,0.0004,-10.3815,1.3778,-10.0602,-0.1794,-999,0.78,65,0,0.4824,1,1.8424,"Westside Elementary School",100135,"WES",33.4453,-116.439,8.875,1,32.759,-115.7316,0.0032245,0.0093321,"S976",242,0.78,32.759,-115.732,1181.54712574088,3648.03751872895,8,10.3709838545712,1110.33022449452,3719.96518771898
193,10,14442,1089,1,0,4,4.05,-13,7.05,56.29,55.85,-49.13,27.18,1.6,196,0.0009,-10.0543,0.435,-9.2151,-0.0035,-999,1.44,69,0,0.4954,1,0.5817,"Meloland, E Holton Rd.",3056,"dre",32.7091,-116.0396,7.817,1,32.805,-115.447,0.0032879,0.0034038,"S893",196,1.44,32.805,-115.447,1207.96827037172,3655.0407550704,8,27.8451146879668,1153.00840062862,3640.53661035584
193,11,14443,1089,1,0,4,4.05,-13,7.05,10.85,7.89,8.24,0.53,1.6,625,0.0095,-8.9029,-0.0751,-8.4648,-0.0035,-999,0.34,69,0,0.1217,1,-0.1004,"Desert View Tower",100104,"DVT",32.7091,-116.0396,7.817,1,32.6592,-116.1006,0.011047,0.025632,"S1119",625,0.34,32.659,-116.101,1147.60032610912,3634.58683128028,9,14.4281556461732,1153.00840062862,3640.53661035584
193,14,14447,1089,1,0,4,4.05,-13,7.05,119.2,118.99,-111.22,42.6,1.6,743,0.0002,-12.4292,-0.2248,-11.9199,-0.0035,-999,-999,69,0,0.0543,1,-0.3007,"Glamis, Black Mountain Rd",3061,"gla",32.7091,-116.0396,7.817,1,33.051,-114.827,0.00022381,0.00044394,"S895",743,-999,33.051,-114.827,1264.10168538794,3686.78618390395,9,7.83433024202837,1153.00840062862,3640.53661035584
193,20,14457,1089,1,0,4,4.05,-13,7.05,149.14,148.98,-12.8,-148.9,1.6,244,0.0001,-11.0429,1.065,-11.1958,-0.0035,-999,-999,69,0,0.4817,1,1.4242,"Mt. San Jacinto Campus",3070,"msj",32.7091,-116.0396,7.817,1,33.808,-116.968,0.00084711,0.0018655,"S662",244,-999,33.808,-116.968,1058.68750933905,3757.26755960868,9,30.9248854311953,1153.00840062862,3640.53661035584
193,40,14485,1089,1,0,4,4.05,-13,7.05,34.84,34.12,-33.75,-5.45,1.6,503,0.002,-10.5966,-0.3376,-9.6176,-0.0035,-999,1.28,69,0,0.244,1,-0.4515,"Sam W. Stewart",100400,"SWS",32.7091,-116.0396,7.817,1,32.9451,-115.7999,0.0021241,0.0056454,"S670",503,1.28,32.945,-115.8,1173.73876660991,3668.28532503884,8,14.4944180197207,1153.00840062862,3640.53661035584
193,41,14488,1089,1,0,4,4.05,-13,7.05,29.59,28.73,-25.38,14.18,1.6,242,0.0025,-10.0088,-0.7944,-8.7984,-0.0035,-999,0.78,69,0,0.4824,1,-1.0624,"Westside Elementary School",100135,"WES",32.7091,-116.0396,7.817,1,32.759,-115.7316,0.0023619,0.0052406,"S976",242,0.78,32.759,-115.732,1181.54712574088,3648.03751872895,8,10.3709838545712,1153.00840062862,3640.53661035584
195,4,14526,1091,1,0,4,3.78,23,14.5,33.18,29.61,17.25,24.75,1.2,356,0.0023,-10.9251,-0.6947,-10.1677,0.2548,-999,-999,59,0,0.4096,1,-0.9289,"Big Bear Solar Observatory",100543,"BBR",34.0294,-116.7534,14.93,0.8,34.2623,-116.9208,0.0019299,0.0056672,"S639",356,-999,34.262,-116.921,1060.03990091627,3807.97012276097,9,24.8888191575653,1077.09065872357,3783.06232588675
195,8,14530,1091,1,0,4,3.78,23,14.5,36.61,33.39,18.55,-28.46,1.2,524,0.002,-11.2506,0.0073,-10.665,0.2548,-999,-999,59,0,0.2197,1,0.0097,"Black Rock Canyon Campground 2",3042,"bla2",34.0294,-116.7534,14.93,0.8,34.069,-116.39,0.0029021,0.0031429,"S643",524,-999,34.069,-116.39,1110.43195134824,3789.58438518104,9,14.6795900429487,1077.09065872357,3783.06232588675
195,29,14552,1091,1,0,4,3.78,23,14.5,34.44,31.24,-30.44,7.29,1.2,244,0.0022,-10.3815,0.6159,-9.858,0.2548,-999,-999,59,0,0.4817,1,0.8236,"Mt. San Jacinto Campus",3070,"msj",34.0294,-116.7534,14.93,0.8,33.808,-116.968,0.0084187,0.010459,"S662",244,-999,33.808,-116.968,1058.68750933905,3757.26755960868,9,30.9248854311953,1077.09065872357,3783.06232588675
197,28,14656,1094,1,0,4,3.9,-5,9.22,122.29,121.95,-113.85,-43.75,1.1,355.9,0.0001,-11.3306,0.3816,-11.3134,-0.1979,-999,0.32,80,0,0.4097,1,0.5103,"Moorpark",100120,"MOP",35.3429,-118.5645,9.906,0.8,34.2809,-118.9049,0.00028611,0.00063605,"S950",355.898499939938,0.32,34.281,-118.905,877.032774191773,3800.9101120283,9,9.2458783857895,903.185126690239,3920.10870470978
198,5,14699,1095,1,0,4,3.84,-1,7.95,48.25,47.59,-36.69,30.8,1.2,356,0.0012,-10.5574,0.5951,-10.5476,0.4453,-999,-999,90,0,0.4096,1,0.7957,"Big Bear Solar Observatory",100543,"BBR",34.2268,-117.4407,8.593,1,34.2623,-116.9208,0.0039724,0.012322,"S639",356,-999,34.262,-116.921,1060.03990091627,3807.97012276097,9,24.8888191575653,1012.3178773556,3801.30981746118
198,12,14706,1095,1,0,4,3.84,-1,7.95,34.49,33.56,33.52,1.09,1.2,292,0.0021,-9.738,0.1838,-10.0123,0.4453,-999,0.32,90,0,0.4583,1,0.2458,"Chino",3049,"chn",34.2268,-117.4407,8.593,1,33.999,-117.68,0.004907,0.013317,"S892",292,0.32,33.999,-117.68,991.562506371484,3774.82822082422,5,3.55816091343604,1012.3178773556,3801.30981746118
198,15,14709,1095,1,0,4,3.84,-1,7.95,19.8,18.14,2.47,18.54,1.2,267.9,0.0046,-8.617,0.9765,-9.2218,0.4453,-999,0.32,90,0,0.4714,1,1.3058,"Colton, Grape St. and W. Mill",3050,"clt",34.2268,-117.4407,8.593,1,34.093,-117.317,0.024891,0.067965,"S646",267.901290277526,0.32,34.093,-117.317,1024.56162765688,3787.07870937347,6,2.13770696813022,1012.3178773556,3801.30981746118
198,29,14723,1095,1,0,4,3.84,-1,7.95,15.82,13.68,9.87,10.04,1.2,335.4,0.0062,-10.232,-0.3675,-9.1184,0.4453,-999,0.32,90,0,0.4275,1,-0.4914,"Fontana, Arrow Hwy and Bennett",3059,"fon",34.2268,-117.4407,8.593,1,34.1,-117.439,0.0072472,0.010922,"S759",335.403749853262,0.32,34.1,-117.439,1013.24480498984,3787.23410986654,5,5.32902411397497,1012.3178773556,3801.30981746118
198,43,14739,1095,1,0,4,3.84,-1,7.95,18.51,16.71,-15.72,-6.07,1.2,365,0.0051,-9.4588,-0.1861,-9.3218,0.4453,-999,-999,90,0,0.4012,1,-0.2488,"Lugo",100118,"LUG",34.2268,-117.4407,8.593,1,34.3656,-117.3668,0.00739,0.016775,"S1122",365,-999,34.366,-117.367,1018.25835210308,3817.14692220481,9,17.1761975235289,1012.3178773556,3801.30981746118
198,45,14742,1095,1,0,4,3.84,-1,7.95,28.04,26.89,25.36,9.42,1.2,335.4,0.0028,-10.0543,0.3488,-9.8415,0.4453,-999,0.32,90,0,0.4275,1,0.4664,"Mira Loma, I-15 and Riverside",3067,"mls",34.2268,-117.4407,8.593,1,34.005,-117.562,0.0072636,0.013375,"S899",335.400612218077,0.32,34.005,-117.562,1002.44229427829,3776.06933549698,5,4.83636527760379,1012.3178773556,3801.30981746118
198,46,14744,1095,1,0,4,3.84,-1,7.95,63.7,63.2,1.98,63.68,1.2,244,0.0008,-10.5574,0.6239,-10.568,0.4453,-999,-999,90,0,0.4817,1,0.8343,"Mt. San Jacinto Campus",3070,"msj",34.2268,-117.4407,8.593,1,33.808,-116.968,0.0030776,0.008562,"S662",244,-999,33.808,-116.968,1058.68750933905,3757.26755960868,9,30.9248854311953,1012.3178773556,3801.30981746118
198,51,14750,1095,1,0,4,3.84,-1,7.95,23,21.59,21.2,-4.4,1.2,388.7,0.0038,-9.8837,-0.4323,-9.6958,0.4453,-999,0.32,90,0,0.3773,1,-0.5781,"Padua",100426,"PDU",34.2268,-117.4407,8.593,1,34.1207,-117.6381,0.0040104,0.010333,"S958",388.699629620277,0.32,34.121,-117.638,994.735242042325,3788.58077337056,5,3.71436792948151,1012.3178773556,3801.30981746118
